CURRENCY_DATE;CURRENCY_YEAR;VOLUME;CLOSE_USD;CLOSE_EUR;CLOSE_CLP;CLOSE_BRL;RANK_VOLUME_BY_DAY;SUM_VOLUME_BY_YEAR;SUM_VOLUME_BY_YEAR_MONTH;SUM_VOLUME_BY_MONTH_IN_YEAR;AVG_VOLUME_BY_YEAR;AVG_VOLUME_BY_YEAR_MONTH;RANK_VOLUME_BY_YEAR;RANK_VOLUME_BY_YEAR_MONTH;RANK_VOLUME_BY_MONTH_IN_YEAR
2022-08-22;2022;10077;224.3;225.6738375;210393.4121122;1156.8501286;537;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-12;2022;16572;226.6;220.78204499999998;198447.3057336;1150.3131464;400;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-25;2022;20;243.4;244.109511;218695.5861446;1243.8475068;655;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-02;2022;18769;209.9;206.6895795;190964.9885878;1108.1047097;333;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-04;2022;22022;219.3;214.00500150000002;197895.3954312;1143.12318;246;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-26;2022;18;242.0;242.83489999999998;216142.395832;1225.49526;657;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-05;2022;36198;209.45;205.74168774999998;192304.5059422;1082.0291725;39;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-30;2022;14;239.15;238.56049525;212951.1533725;1225.2606317;661;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-10;2022;21800;220.45;214.04592749999998;195666.88335945;1123.23661955;255;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-17;2022;5865;217.45;213.63375249999999;195192.9774434;1123.4565122499998;566;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-08;2022;25344;211.85;207.75176175000001;191914.427745;1082.8933074;167;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-24;2022;62;242.95;243.73958749999997;223861.48676895;1241.8637059;618;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-09;2022;21427;212.75;208.41947375;192272.770801;1090.38566175;266;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-18;2022;7487;214.7;212.7945375;199604.99220259997;1109.6775941;559;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-03;2022;19564;214.65;211.32614475000003;195679.29245805;1134.25331535;304;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-11;2022;20781;223.95;217.1083275;198175.5904689;1155.2465229;283;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-19;2022;9615;215.95;215.05056825;203965.6197964;1116.4407688;542;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-29;2022;1;240.5;240.199375;212243.676645;1209.401869;674;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-01;2022;19378;213.2;207.777258;190120.97016119998;1105.5486;309;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-23;2022;242;230.65;231.42383075;211448.33744895;1177.4652515500002;586;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-07-13;2022;2;211.25;210.56871875;213932.017325;1139.1445;673;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-20;2022;13331;218.15;214.24184275;202325.3911466;1193.65200945;489;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-05;2022;15307;221.05;215.22201675000002;210726.40419615002;1190.7746871000002;438;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-25;2022;15069;210.05;205.4604075;196802.09608800002;1125.40652015;446;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-01;2022;72;228.45;219.0616188;213047.99146619998;1218.1982025;614;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-21;2022;11857;215.85;211.18871925;200485.88528265;1187.0247684;512;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-28;2022;14416;218.4;214.286436;198514.70926560002;1132.2288432;466;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-07;2022;15350;218.9;215.3746155;208344.6875312;1168.9069557;435;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-19;2022;0;220.4;215.42447;231587.4954044;1193.3785011999998;675;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-22;2022;21963;206.7;202.367568;196867.36285319997;1136.3960868;249;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-11;2022;10;216.9;215.1485325;215329.5526851;1161.3478869;665;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-06;2022;15302;219.2;215.24344;212624.014248;1190.23408;439;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-29;2022;19367;217.2;212.41073999999998;196018.7420112;1123.5330288;310;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-08;2022;75;222.9;218.832075;217129.2072684;1171.4518416;613;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-14;2022;0;199.2;198.69701999999998;201060.475212;1080.5203608;675;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-12;2022;9;209.25;208.79069625000002;207820.84237874998;1125.4504972500001;666;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-26;2022;13848;213.2;210.480634;197190.5553072;1140.9613332;481;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-15;2022;0;203.7;201.944106;214037.85566519998;1101.5696747999998;675;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-18;2022;2;219.1;215.97234749999998;230221.6010108;1191.5319682;673;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-07-27;2022;19700;219.1;214.641315;199435.831966;1149.0692927;300;2374254;175680;175680;14217.089;8784.0;4;34;7
2022-03-22;2022;14170;225.05;204.0640875;178415.13764970002;1105.3326249;474;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-16;2022;10;218.6;198.32485;174466.84687439998;1110.2033828;665;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-15;2022;8;212.3;193.545418;171937.479417;1096.4670838;667;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-07;2022;9;225.5;207.547945;183232.2184385;1152.7593825000001;666;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-02;2022;8;230.45;207.36351899999997;185480.03055504998;1175.3185058999998;667;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-14;2022;27;219.65;200.6876155;178685.6317116;1125.28913465;648;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-11;2022;0;222.95;204.31583899999998;179688.87028819998;1131.48039095;675;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-30;2022;16235;221.85;198.7709445;175068.4243887;1058.49138555;408;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-25;2022;9393;221.85;201.9833325;172601.6063526;1052.2798074;545;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-08;2022;8;234.05;214.79236600000002;189557.35479550002;1184.3861519000002;667;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-04;2022;6;224.15;204.74645525;180468.2168927;1134.8302064;669;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-18;2022;0;220.3;199.14018500000003;177013.3402388;1106.732125;675;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-24;2022;11844;221.85;201.51301049999998;175064.05594035;1071.04720815;513;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-23;2022;12995;225.3;204.673785;178575.0181302;1087.2290835;493;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-28;2022;23422;214.55;195.16111650000002;167044.40787055003;1022.4596945500001;212;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-17;2022;6;217.3;195.78078100000002;173744.44015200002;1095.3877873000001;669;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-10;2022;6;225.2;204.47034;180610.3799572;1128.5226903999999;669;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-09;2022;0;230.45;208.128613;185397.7154282;1155.29124865;675;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-31;2022;18054;226.4;204.479952;178127.01463999998;1072.9770672;355;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-01;2022;4;237.25;213.1098125;191387.1289525;1224.4239995;671;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-21;2022;34;225.85;205.00427084999998;179270.7014204;1114.9089767;641;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-29;2022;12360;215.7;194.466492;168291.35329769997;1026.23589;502;2374254;118610;118610;14217.089;5156.956;4;42;8
2022-03-03;2022;11;224.15;202.56413085;178452.5587769;1128.0120117;664;2374254;118610;118610;14217.089;5156.956;4;42;8
2019-10-04;2019;23556;99.0;90.16425;70815.087288;401.65329599999995;211;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-08;2019;24754;95.7;87.3200295;69352.8557766;391.848435;179;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-03;2019;21305;102.05;92.9848985;73130.09448355;416.81301999999994;269;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-22;2019;25210;98.9;88.86758400000001;71721.62567760001;403.5023078;169;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-11;2019;30548;93.7;84.911877;66574.3223417;385.41658480000007;84;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-14;2019;20416;94.85;86.01918045;67770.83842305;391.27512515;287;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-24;2019;20092;96.45;86.86373805;69897.18884340001;389.73525645;293;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-17;2019;19941;92.9;83.50762420000001;66117.3420115;386.70591160000004;297;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-02;2019;13658;100.6;91.7769776;72915.3822958;415.28182999999996;484;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-29;2019;30089;98.95;89.04500605;72093.49712925;395.62198895;95;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-31;2019;30196;101.95;91.37992595;75861.40891700001;409.5845328;90;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-18;2019;24920;95.7;85.71427920000001;68014.3643784;393.58577280000003;175;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-30;2019;26926;99.35;89.08684695;73698.45739525;396.17769695;140;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-09;2019;18927;95.45;86.88784865000001;69106.27352745;392.28012365000006;329;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-23;2019;18746;97.75;87.8098025;71015.486435;394.3823455;336;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-28;2019;26594;100.5;90.5512035;72832.221561;401.0252505;143;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-25;2019;31372;99.45;89.75223270000001;72300.18590145001;398.24792279999997;69;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-10;2019;31307;93.5;84.91763499999999;67226.503927;384.275463;72;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-07;2019;30596;97.0;88.409195;69735.220309;398.340297;82;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-15;2019;23097;94.45;85.596257;67626.165998;394.81082280000004;217;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-16;2019;22369;93.55;84.473779;67084.4368857;388.24176145;237;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-21;2019;22191;96.35;86.40330775;69969.40256629999;397.76661885;241;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-10-01;2019;16903;101.35;92.68812224999999;73924.1804122;421.220735;383;4011645;553713;553713;15919.226;24074.478;1;1;1
2019-04-03;2019;48271;95.35;84.78951074999999;63646.22711985;368.98552535;8;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-25;2019;165;92.05;82.65675775;62104.75507845;363.9842941;591;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-24;2019;157;90.45;81.0983745;60863.57191035;360.99481410000004;592;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-30;2019;126;91.85;81.8930926;62246.52915249999;359.90476445;595;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-29;2019;31;91.35;81.67238099999999;61951.73980275;360.44873865;644;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-26;2019;33;92.7;83.03880600000001;62582.13264240001;364.3021008;642;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-08;2019;35230;92.95;82.57770950000001;61718.77890035;357.83007975000004;44;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-09;2019;47969;93.65;83.12982725;62249.091598950006;360.50576865000005;9;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-04;2019;43593;95.3;84.9104893;63383.81081;367.61031529999997;15;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-16;2019;19189;90.5;80.1970275;59901.4997625;353.429288;318;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-01;2019;40736;92.1;82.19326349999999;61598.2248345;354.773805;22;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-18;2019;15144;90.2;80.28115700000001;59734.0492628;354.32382040000005;442;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-17;2019;26972;87.05;77.05848805;57636.2444284;342.82022295;137;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-23;2019;175;91.5;81.521925;61112.7046065;358.6617;589;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-15;2019;34575;91.4;80.852897;60403.4747678;353.89166000000006;50;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-22;2019;583;91.1;80.915931;60533.2384996;358.5328867;574;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-02;2019;22447;91.65;81.80541525;61716.76897035001;353.20049505000003;233;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-12;2019;33835;90.4;79.86207200000001;59763.793644800004;350.92412160000003;55;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-05;2019;35727;93.2;82.973164;62006.3245984;361.1783328;42;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-11;2019;62045;90.25;80.1483175;59916.7997345;348.12150549999996;1;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-04-10;2019;28264;94.25;83.5837275;62431.029973;360.553375;117;4011645;495267;495267;15919.226;23584.142;1;2;2
2019-01-24;2019;22422;105.3;93.09562469999999;70772.35923809999;397.333755;234;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-14;2019;16710;102.75;89.56152375;69222.371271;380.07132525;395;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-25;2019;26253;106.8;93.680154;71503.0178016;402.75390719999996;150;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-28;2019;31315;102.65;89.81926325;68858.09845165;386.07742825;71;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-31;2019;31555;105.9;92.5147695;70176.75427080001;385.93189950000004;67;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-10;2019;23607;104.25;90.597003;70483.1428995;386.91334575;209;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-08;2019;32987;105.05;91.70077124999999;71476.0821896;390.1458253;56;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-02;2019;22181;99.5;87.9167075;69333.6420385;377.0901745;242;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-09;2019;21955;105.3;91.1334645;71182.8058968;387.6623712;250;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-17;2019;17112;102.4;89.88682240000001;68659.3508352;384.04065280000003;377;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-18;2019;27462;104.95;92.28410925;70432.3555644;393.88259750000003;131;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-11;2019;24878;103.85;90.54421874999998;70088.77126119999;385.4293054;176;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-23;2019;16628;103.4;90.8163234;69505.274751;389.38351320000004;398;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-30;2019;12753;102.1;88.89867419999999;67783.88604829999;376.223185;499;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-04;2019;16115;101.6;89.15755599999999;69210.31745919999;377.46472639999996;411;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-29;2019;16064;102.6;89.725239;68464.1932632;381.6411174;414;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-15;2019;20659;101.3;88.7487274;68428.3680989;376.6234726;284;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-07;2019;15307;102.75;89.50809375;69998.39691375;383.83300275;438;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-22;2019;19239;103.35;90.94851675;69636.55171395;394.3370925;314;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-03;2019;21488;102.15;89.679528;70871.58358110001;383.73638355;263;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-01-16;2019;21687;102.4;89.84268800000001;68505.6519168;382.5457152;260;4011645;458377;458377;15919.226;21827.476;1;4;3
2019-06-26;2019;49;104.9;92.22493300000001;71215.9499692;403.27745510000005;627;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-20;2019;1245;101.05;89.46259649999999;69108.60358465;387.9509579;570;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-17;2019;15748;96.05;85.5738265;67196.10138285;373.49061709999995;424;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-19;2019;9586;96.25;85.6842525;66517.8924025;369.4989375;543;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-18;2019;9770;94.3;84.211786;65632.823575;364.0882451;540;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-21;2019;277;99.8;87.57799299999999;68232.7650918;381.4396918;581;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-25;2019;94;106.45;93.63608125;72577.86505420001;409.5127242;605;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-03;2019;54970;103.75;92.25553749999999;73040.019505;403.13151875;3;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-24;2019;218;102.0;89.4744;69439.943724;390.363894;587;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-04;2019;43489;105.65;93.88090695000001;73245.56151780002;407.29131500000005;16;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-14;2019;27578;96.0;85.42848000000001;67152.483936;374.064384;127;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-07;2019;35111;100.95;89.00912925;69958.38644295;391.4340288;45;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-11;2019;39467;97.0;85.61996;67248.173774;374.089909;26;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-10;2019;46331;98.6;87.12000199999999;69000.77171819999;383.15940279999995;11;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-27;2019;16;105.55;92.82014225;71795.6350057;403.14833054999997;659;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-05;2019;60415;99.1;88.256478;68675.8067793;384.5975864;2;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-28;2019;50;108.25;95.04404125;73339.798474;416.87518825;626;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-06;2019;36389;102.05;90.5010015;70688.95327;395.9433868;36;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-12;2019;31368;99.05;87.7089731;68908.8351959;383.06597;70;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-06-13;2019;28587;97.35;86.30272199999999;67784.3190288;374.76829499999997;113;4011645;440758;440758;15919.226;22037.9;1;5;4
2019-11-21;2019;91;115.25;104.15200125;91946.05596025;483.26710675000004;607;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-20;2019;544;109.7;99.02070499999999;86970.4366634;460.3557209;575;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-19;2019;19432;102.7;92.7020523;81091.33635590001;430.64164;308;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-29;2019;63;118.55;107.59277915;101704.5087676;502.68163749999997;617;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-22;2019;61;114.6;103.9927386;91691.9083152;480.91935839999996;619;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-14;2019;14840;108.05;98.048892;86807.28734175;453.35575779999994;452;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-07;2019;54063;109.1;98.71247989999999;81038.8772225;447.4227003;4;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-05;2019;42922;105.8;95.54057399999999;79255.1884938;422.5123;17;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-06;2019;52731;108.0;97.56072;80146.567476;441.05050800000004;5;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-25;2019;28;117.8;106.9739444;97631.37800859999;497.9291734;647;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-18;2019;18912;105.55;95.33117675;81971.7725691;445.19923945;330;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-11;2019;41346;106.0;96.056882;80800.156674;440.196906;19;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-15;2019;10116;106.15;96.04165395000001;82309.1252588;445.4270546;536;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-12;2019;30605;105.6;95.8954656;82420.3141344;440.2883232;81;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-04;2019;41525;103.65;93.14248125;76999.83176025;415.874895;18;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-13;2019;25674;107.95;98.0399741;85874.5730308;450.1620791;160;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-27;2019;0;117.3;106.592856;96092.3656269;500.19030810000004;675;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-08;2019;38484;109.45;99.3289396;81978.08951145;455.69551279999996;31;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-26;2019;19;115.7;104.9705605;92409.2814281;489.79246290000003;656;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-11-01;2019;31183;104.0;92.91932;77210.006848;414.991616;74;4011645;422639;422639;15919.226;21131.95;1;6;5
2019-08-16;2019;5806;92.85;83.69034749999999;65746.62455685;371.9481864;567;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-01;2019;24406;97.25;87.78319875;68706.63904175;373.32339725;191;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-05;2019;24429;95.65;85.0720665;68981.62808705;380.1702987;188;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-06;2019;26450;97.05;86.61702795000001;69370.85678805;384.3372159;146;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-07;2019;25949;96.9;86.488095;69215.1891822;384.5865069;156;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-21;2019;16534;92.85;83.72145224999998;66062.79143445;373.76748929999997;402;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-02;2019;24202;98.15;88.18875650000001;69991.25977415;381.5388876;196;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-14;2019;17294;94.45;84.7622635;67182.7597057;382.69251;370;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-22;2019;114;93.5;84.35897250000001;66880.083622;380.4983435;600;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-15;2019;11795;94.55;85.02248014999999;67216.06557535;377.40578;514;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-26;2019;28;94.15;84.81022585000001;67781.42089215;391.2028533000001;647;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-23;2019;21;92.6;82.380664;66643.76079659999;381.5308904;654;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-12;2019;40125;93.75;83.58796875;66933.28275;373.6314375;25;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-30;2019;8;93.6;85.00985999999999;67512.2798376;388.0098144;667;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-19;2019;8234;91.15;82.24455385;65008.636296900004;371.4087227;557;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-09;2019;31111;97.3;86.0185515;69094.7145308;383.5277992;78;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-27;2019;9;93.8;84.583681;67837.0841176;387.06101;666;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-08;2019;35696;97.4;87.066834;69153.99474040001;381.72053480000005;43;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-13;2019;30652;96.35;86.20627199999998;67838.58753394999;381.9219577;80;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-28;2019;8;94.2;84.975936;68170.1818914;392.73864000000003;667;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-29;2019;13;91.9;83.0957962;66250.24875390001;383.18669950000003;662;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-08-20;2019;12093;91.45;82.4065095;64856.228613900006;370.66514000000006;508;4011645;334977;334977;15919.226;15226.227;1;17;6
2019-02-07;2019;38973;104.3;91.988428;68692.1211179;387.6202071;29;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-02-08;2019;39198;102.6;90.512181;67521.4613712;382.70867039999996;27;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-02-15;2019;19140;97.95;86.7082785;64823.6931804;362.4643668;321;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-02-01;2019;27776;103.7;90.5088415;67809.8356744;379.52167479999997;122;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-02-13;2019;29862;98.9;87.797486;65629.8727601;371.34012670000004;99;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-02-19;2019;13803;97.2;85.7105712;63724.491752400005;361.92420000000004;482;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-02-05;2019;21214;104.85;91.89735525;68308.7818608;384.7783203;271;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-02-14;2019;17476;97.85;86.6314975;65011.38353785;364.3442793;365;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-02-20;2019;218;97.55;85.97813125;63719.31681909999;363.42281764999996;587;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-02-04;2019;28654;105.6;92.341392;68914.6820736;387.3936;112;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-02-06;2019;23725;105.5;92.82364749999999;69079.0445015;390.159889;207;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-02-25;2019;12;96.4;84.8221672;62717.56044;361.6830636;663;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-02-11;2019;41306;100.2;88.840326;66322.7189766;376.4210394;20;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-02-21;2019;37;96.1;84.7408839;62897.6400858;362.1072986;638;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-02-27;2019;15;95.7;84.09589650000001;62128.393202700005;356.8458729;660;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-02-22;2019;30;96.45;85.04141175000001;62818.2623124;361.5142758;645;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-02-28;2019;42;95.2;83.706028;62431.6661976;357.0936768;633;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-02-12;2019;28912;100.45;88.62552825;66327.40069025;372.61957635000005;108;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-02-26;2019;68;93.55;82.11304475;60630.0433211;350.68181065;616;4011645;330461;330461;15919.226;17392.684;1;18;7
2019-05-15;2019;0;89.9;80.218669;62238.667381800005;359.7263095;675;4011645;290915;290915;15919.226;13223.409;1;22;8
2019-05-02;2019;0;90.25;80.77420125;61577.80215924999;358.08483475;675;4011645;290915;290915;15919.226;13223.409;1;22;8
